日付,開催,場所,Ｒ,レース名,クラス名,重量種別,年齢限定,限定,芝・ダ,距離,コース区分,馬場状態,天気,頭数,着順,走破タイム,人気,馬名,馬体重,馬体重増減,斤量,性別,年齢,騎手,多頭出し,所属,調教師,単勝配当,馬連,馬単,３連複,３連単,脚質,種牡馬,母馬,母父馬,母父タイプ名
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,８,1539,6,ビスカリア,466,-8, 55 ,牝,6,Ｍ．デム,,(栗),山内研二,(12.5),,,,,中団,ヴァーミリアン,フサイチジェット,"Gilded Time",その他のエクリプス系
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,９,1541,5,エジステンツァ,490,+10, 57 ,牡,4,マーフィ,,(美),田中博康,(11.9),,,,,先行,キングカメハメハ,リトルアマポーラ,アグネスタキオン,ロイヤルチャージャー系
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,10,1542,8,シロニイ,508,-4, 57 ,牡,4,内田博幸,,(栗),池江泰寿,(25.4),,,,,後方,キングカメハメハ,シラユキヒメ,サンデーサイレンス,ロイヤルチャージャー系
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,11,1542,11,バイタルフォース,506,0, 57 ,セ,6,山本咲希,,(美),萩原清,(68.9),,,,,先行,"Quality Road",タップゴールド,"Pleasant Tap",セントサイモン系
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,12,1546,13,ツクバクロオー,462,0, 56 ,牡,3,丸山元気,,(美),根本康広,(90.9),,,,,逃げ,ロージズインメイ,ミヤギバスター,"Jade Robbery",ネイティヴダンサー系
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,13,1547,14,ジュンスパーヒカル,458,-12, 57 ,セ,6,三浦皇成,,(栗),友道康夫,(150.0),,,,,後方,ファルブラヴ,フラッシュウェーブ,サンデーサイレンス,ロイヤルチャージャー系
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,14,1552,16,マイネルトゥラン,506,-6, 57 ,牡,5,木幡巧也,,(美),武市康男,(306.9),,,,,後方,ロージズインメイ,マイネカレッシュ,スペシャルウィーク,ロイヤルチャージャー系
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,15,1553,9,ファドーグ,488,-2, 57 ,セ,7,蛯名正義,*,(美),奥平雅士,(43.8),,,,,中団,シンボリクリスエス,ペニーホイッスル,サンデーサイレンス,ロイヤルチャージャー系
181228,5中9,中山,10,立志Ｓ1600,1600万,定量,３上,混,ダ,1800,,良, 晴 ,16,16,1564,2,ワイルドカード,552,+2, 57 ,牡,4,北村宏司,,(美),木村哲也,(3.3),,,,,先行,ストリートセンス,パーフェクトチャンス,"Unbridled's Song",ネイティヴダンサー系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,１,1534,4,ロードゴラッソ,468,+4, 56 ,牡,3,松木大地,,(栗),藤岡健一,830,6500,12840,22750,130590,中団,ハーツクライ,サッカーマム,Kingmambo,ネイティヴダンサー系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,２,1536,6,パレスハングリー,482,+2, 55 ,牝,4,木幡巧也,,(美),大江原哲,(13.2),6500,12840,22750,130590,先行,トランセンド,スタミナスピード,アジュディケーティング,ニアークティック系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,３,1536,5,マルヨシャバーリー,484,-2, 57 ,牡,4,落合玄太,,(栗),牧田和弥,(10.1),,,22750,130590,中団,ロージズインメイ,マルヨモザー,アグネスタキオン,ロイヤルチャージャー系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,４,1542,2,ダイワインパルス,494,+8, 57 ,牡,6,横山武史,,(美),宗像義忠,(5.6),,,,,中団,ヴァーミリアン,プロテクトジアース,アフリート,ネイティヴダンサー系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,５,1543,10,シゲルコング,504,-6, 57 ,牡,4,荻野極,,(栗),大橋勇樹,(38.6),,,,,逃げ,シニスターミニスター,ドゥオナー,ダンスインザダーク,ロイヤルチャージャー系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,６,1543,8,マイウェイアムール,482,+4, 54 ,牝,3,山本咲希,,(栗),矢作芳人,(21.9),,,,,先行,ロードカナロア,レイズユアグラス,アジュディケーティング,ニアークティック系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,７,1543,7,インザバブル,494,+4, 57 ,牡,5,服部寿希,,(美),新開幸一,(13.7),,,,,中団,キンシャサノキセキ,バブリームード,クロフネ,ニアークティック系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,８,1544,1,ダノンフォワード,460,+4, 56 ,牡,3,義英真,,(栗),藤原英昭,(2.3),,,,,先行,オルフェーヴル,カリフォルニアネクター,"Stormy Atlantic",ニアークティック系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,９,1546,12,プッシュアゲン,514,+8, 57 ,牡,5,桜井光輔,,(美),中野栄治,(100.1),,,,,後方,タイキシャトル,ストロングアゲン,ポリッシュネイビー,ニアークティック系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,10,1546,9,アンプラグド,508,+4, 57 ,セ,7,井上敏樹,,(美),大和田成,(27.3),,,,,後方,ジャングルポケット,ホワイトペッパー,サンデーサイレンス,ロイヤルチャージャー系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,11,1553,14,ウイントリニティー,494,+2, 57 ,牡,4,長谷部駿,,(美),高橋祥泰,(200.0),,,,,後方,アグネスデジタル,パールイアリング,スペシャルウィーク,ロイヤルチャージャー系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,12,1554,11,ダークネブラス,484,+8, 57 ,牡,6,渡辺竜也,,(美),鹿戸雄一,(48.4),,,,,中団,ハーツクライ,マイベストスター,Danehill,ニアークティック系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,13,1556,13,ボーントゥレイン,516,-2, 57 ,牡,5,吉井章,,(美),中舘英二,(114.0),,,,,後方,エンパイアメーカー,ボーントゥブーギー,Tobougg,ニアークティック系
181228,5中9,中山,9,ヤングジ1000,1000万,定量,３上,混,ダ,1800,,良, 晴 ,14,14,1564,3,ビッザーロ,548,-4, 55 ,牝,4,西村淳也,,(美),奥村武,(8.2),,,,,先行,クロフネ,ステディプロスペクト,"A.P. Indy",ナスルーラ系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,１,1113,1,レッドアネラ,496,+10, 54 ,牝,3,ルメール,,(美),加藤征弘,200,500,750,2910,8590,逃げ,カジノドライヴ,ウォンビーロング,ストラヴィンスキー,ニアークティック系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,２,1117,2,ランパク,498,+8, 56 ,牡,3,三浦皇成,,(美),高木登,(4.2),500,750,2910,8590,中団,スウェプトオーヴァーボード,ファニーゴールド,エリシオ,ニアークティック系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,３,1121,7,ウエスタンボルト,480,+10, 57 ,セ,5,田中勝春,,(美),小野次郎,(28.0),,,2910,8590,中団,スペシャルウィーク,ウエスタンルージュ,アフリート,ネイティヴダンサー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,４,1122,3,コスモビスティー,484,+4, 56 ,牡,3,黛弘人,,(美),松山将樹,(8.1),,,,,中団,トビーズコーナー,プリマビスティー,プリサイスエンド,ネイティヴダンサー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,５,1123,5,ノボベイビー,478,-4, 56 ,牡,3,内田博幸,*,(美),天間昭一,(12.1),,,,,先行,ノボジャック,ダイナマイトハニー,ダイナマイトメール,ニアークティック系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,６,1124,4,ホーカスポーカス,432,+6, 56 ,牡,3,丸山元気,,(美),根本康広,(9.3),,,,,中団,オルフェーヴル,プリティウイッチ,クロフネ,ニアークティック系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,７,1124,11,ファインダッシュ,512,-10, 57 ,牡,6,大野拓弥,,(美),的場均,(46.2),,,,,後方,ファスリエフ,ファインレディー,マンハッタンカフェ,ロイヤルチャージャー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,８,1124,6,ブランオラージュ,458,+22, 57 ,牡,4,勝浦正樹,,(美),田村康仁,(20.0),,,,,中団,スウェプトオーヴァーボード,ハルダル,ゴールドアリュール,ロイヤルチャージャー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,９,1125,15,トウショウスレッジ,494,+12,55△,牡,5,横山武史,*,(美),栗田博憲,(276.3),,,,,後方,カネヒキリ,メイトウショウ,ジェネラス,ニアークティック系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,10,1126,9,サトノユニゾン,494,+8, 56 ,セ,3,北村宏司,,(美),古賀慎明,(44.7),,,,,中団,シニスターミニスター,ハニーパイ,サウスヴィグラス,ネイティヴダンサー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,11,1130,12,ペイシャディア,426,+2,53☆,牝,3,荻野極,,(美),土田稔,(74.6),,,,,先行,エイシンフラッシュ,ヒシラガーディア,マンハッタンカフェ,ロイヤルチャージャー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,12,1132,13,マイネルレヴリー,466,-2, 56 ,牡,3,柴田大知,*,(美),栗田博憲,(205.6),,,,,後方,ヘニーヒューズ,リナミクドリーム,Rubiano,ネイティヴダンサー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,13,1133,16,カシノクオーレ,474,+10, 54 ,牝,3,西田雄一,*,(美),天間昭一,(295.1),,,,,後方,スクワートルスクワート,ノースアルテミス,タイキシャトル,ロイヤルチャージャー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,14,1140,10,ディアバビアナ,478,+10, 54 ,牝,3,戸崎圭太,,(美),高橋裕,(45.4),,,,,先行,マツリダゴッホ,アイリスモレア,ショウナンカンプ,ナスルーラ系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,15,1141,8,セグレートシチー,510,0, 56 ,牡,3,Ｃ．デム,,(美),伊藤圭三,(31.0),,,,,中団,サウスヴィグラス,アイシークレット,ゴールドアリュール,ロイヤルチャージャー系
181228,5中9,中山,8,500万下,500万,定量,３上,,ダ,1200,,良, 晴 ,16,16,1149,14,ライクアスター,450,-9,51▲,牝,3,野中悠太,,(美),伊藤正徳,(242.4),,,,,後方,スクリーンヒーロー,エンジェルラブ,フサイチソニック,ニアークティック系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,１,2020,1,プレシャスブルー,438,+10, 57 ,牡,4,服部寿希,,(美),相沢郁,250,1570,2650,15580,50380,ﾏｸﾘ,ディープインパクト,オンワードミシェル,アンバーシヤダイ,ニアークティック系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,２,2022,6,ルックスマート,478,+8, 56 ,牡,3,渡辺竜也,,(美),小島茂之,(13.8),1570,2650,15580,50380,中団,ヴィクトワールピサ,メイショウセイカ,クロフネ,ニアークティック系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,３,2023,8,ハナザカリ,486,+6, 54 ,牝,3,西村淳也,,(美),粕谷昌央,(46.7),,,15580,50380,逃げ,ルーラーシップ,チャームウィーク,スペシャルウィーク,ロイヤルチャージャー系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,４,2023,3,コスモレリア,470,-4, 56 ,牡,3,義英真,,(美),奥村武,(4.9),,,,,先行,アイルハヴアナザー,マイネカトレア,アグネスタキオン,ロイヤルチャージャー系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,５,2027,2,ジョブックコメン,424,+2, 54 ,牝,3,長谷部駿,,(美),小桧山悟,(4.6),,,,,中団,ドリームジャーニー,カルトマリーヌ,クロフネ,ニアークティック系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,６,2028,5,イルルーメ,492,+4, 56 ,牡,3,横山武史,,(美),高市圭二,(9.3),,,,,ﾏｸﾘ,エイシンフラッシュ,フランチェスカ,ブラックタイアフェアー,ネイティヴダンサー系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,７,2029,9,ジーナスイート,424,+6, 54 ,牝,3,松木大地,,(美),青木孝文,(50.3),,,,,先行,ステイゴールド,ディアジーナ,メジロマックイーン,トゥルビヨン系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,８,2031,10,カレン,486,+4, 55 ,牝,4,桜井光輔,,(美),伊藤正徳,(52.9),,,,,後方,ディープブリランテ,ヴェルナッツァ,"Unbridled's Song",ネイティヴダンサー系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,９,2035,7,インザサイレンス,484,+4, 57 ,牡,5,木幡巧也,,(美),石栗龍彦,(35.0),,,,,後方,リキアイサイレンス,カーリービッド,ティッカネン,ナスルーラ系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,10,2035,4,ナスノカツラ,470,+2, 54 ,牝,3,荻野極,,(美),矢野英一,(7.2),,,,,中団,ヴィクトワールピサ,ナスノフィオナ,ホワイトマズル,ニアークティック系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,11,2038,13,クラウンマグマ,456,+10, 57 ,セ,5,山本咲希,,(美),和田雄二,(130.5),,,,,中団,ヴィクトワールピサ,アガルタ,キングカメハメハ,ネイティヴダンサー系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,12,2039,11,トウショウビクター,472,+6, 57 ,牡,5,吉井章,,(美),杉浦宏昭,(54.9),,,,,先行,ステイゴールド,スイープトウショウ,エンドスウィープ,ネイティヴダンサー系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,13,2055,12,エスカラード,482,+12, 57 ,牡,5,井上敏樹,,(美),天間昭一,(103.0),,,,,中団,ナカヤマフェスタ,ザッツザウェイ,フサイチコンコルド,ニアークティック系
181228,5中9,中山,7,ヤングジ500,500万,定量,３上,混,芝,2000,A,良, 晴 ,14,14,2057,14,ヴァントネール,438,-29, 55 ,牝,4,落合玄太,,(美),石毛善彦,(251.8),,,,,後方,サクラプレジデント,イズミナイナー,フォーティナイナー,ネイティヴダンサー系
181228,5中9,中山,6,新馬,新馬,馬齢,２歳,,ダ,1200,,良, 晴 ,16,１,1134,1,マイヨブラン,558,, 55 ,牡,2,ルメール,,(美),加藤征弘,310,23540,25080,47910,277500,先行,ヨハネスブルグ,ユキチャン,クロフネ,ニアークティック系
181228,5中9,中山,6,新馬,新馬,馬齢,２歳,,ダ,1200,,良, 晴 ,16,２,1137,13,サンマルベスト,484,, 55 ,牡,2,畑端省吾,*,(栗),牧浦充徳,(152.4),23540,25080,47910,277500,中団,キングズベスト,ジョウノオーロラ,サンデーサイレンス,ロイヤルチャージャー系
