日付,開催,場所,Ｒ,レース名,クラス名,重量種別,年齢限定,限定,芝・ダ,距離,コース区分,馬場状態,天気,頭数,着順,走破タイム,人気,馬名,馬体重,馬体重増減,斤量,性別,年齢,騎手,多頭出し,所属,調教師,単勝配当,馬連,馬単,３連複,３連単,脚質,種牡馬,母馬,母父馬,母父タイプ名
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,５,2022,4,オーソリティ,508,+10, 55 ,牡,2,池添謙一,,(美),木村哲也,(7.2),,,,,先行,オルフェーヴル,ロザリンド,シンボリクリスエス,ロイヤルチャージャー系
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,６,2027,12,パンサラッサ,456,-2, 55 ,牡,2,坂井瑠星,*,(栗),矢作芳人,(173.4),,,,,逃げ,ロードカナロア,ミスペンバリー,Montjeu,ニアークティック系
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,７,2028,7,ブルーミングスカイ,464,0, 55 ,牡,2,田辺裕信,,(栗),角居勝彦,(56.4),,,,,先行,ディープインパクト,ブルーミンバー,ファルブラヴ,ニアークティック系
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,８,2029,11,ディアセオリー,482,+2, 55 ,牡,2,三浦皇成,,(美),高木登,(157.2),,,,,後方,サムライハート,サイレントベッド,ソウルオブザマター,その他のエクリプス系
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,９,2033,5,ブラックホール,428,+10, 55 ,牡,2,石川裕紀,,(美),相沢郁,(16.0),,,,,中団,ゴールドシップ,ヴィーヴァブーケ,キングカメハメハ,ネイティヴダンサー系
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,10,2037,10,ラグビーボーイ,504,+20, 55 ,牡,2,北村宏司,,(美),勢司和浩,(139.1),,,,,後方,エイシンフラッシュ,マチカネセキガハラ,フジキセキ,ロイヤルチャージャー系
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,11,2040,9,ガロアクリーク,506,+6, 55 ,牡,2,丸山元気,*,(美),上原博之,(125.1),,,,,後方,キンシャサノキセキ,ゴールドレリック,Kingmambo,ネイティヴダンサー系
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,12,2049,8,ナリノモンターニュ,492,+10, 55 ,牡,2,Ｍ．デム,*,(美),上原博之,(67.0),,,,,後方,ヴィクトワールピサ,オメガアイランド,エルコンドルパサー,ネイティヴダンサー系
191228,5中9,中山,11,ホープフG1,Ｇ１,馬齢,２歳,国,芝,2000,A,良, 晴 ,13,13,2057,13,クリノブレーヴ,460,+2, 55 ,牡,2,斎藤新,,(栗),長谷川浩,(326.2),,,,,後方,オーシャンブルー,イースタリーブリーズ,"Fusaichi Pegasus",ネイティヴダンサー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,１,1341,8,モルフェオルフェ,450,+10, 52 ,牝,4,江田照男,,(美),大江原哲,1940,15440,29320,42580,277350,先行,オルフェーヴル,スマッシュ,キングカメハメハ,ネイティヴダンサー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,２,1341,5,ルーカス,512,+8, 56 ,牡,4,Ｍ．デム,,(美),堀宣行,(9.0),15440,29320,42580,277350,先行,スクリーンヒーロー,メジロフランシス,カーネギー,ニアークティック系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,３,1342,4,レノーア,416,+4, 53 ,牝,3,石川裕紀,*,(美),相沢郁,(7.9),,,42580,277350,中団,スクリーンヒーロー,レッドターキー,トワイニング,ネイティヴダンサー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,４,1344,1,ルガールカルム,472,+2, 53 ,牝,3,三浦皇成,,(美),田村康仁,(3.8),,,,,後方,ロードカナロア,サンデースマイル2,"Sunday Silence",ロイヤルチャージャー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,５,1344,11,リープフラウミルヒ,428,0, 52 ,牝,4,丹内祐次,*,(美),相沢郁,(26.9),,,,,中団,ステイゴールド,ピノブラン,クロフネ,ニアークティック系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,６,1344,14,ボーダーオブライフ,498,+4, 54 ,牡,5,伊藤工真,,(美),金成貴史,(74.5),,,,,中団,キンシャサノキセキ,サクラサク2,デインヒル,ニアークティック系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,７,1345,3,フレッチア,492,+2, 57 ,牡,4,ルメール,,(美),木村哲也,(5.3),,,,,後方,Dansili,ヴィアメディチ,Medicean,ネイティヴダンサー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,８,1347,10,チャンピオンルパン,514,+10, 55 ,牡,8,横山和生,*,(美),勢司和浩,(23.8),,,,,後方,ハーツクライ,マイマスタートップ,ウォーニング,マンノウォー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,９,1348,13,ウインフェニックス,488,+8, 55 ,牡,8,柴田大知,,(美),奥平雅士,(44.5),,,,,後方,スズカフェニックス,シャインプレジャー,アグネスデジタル,ネイティヴダンサー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,10,1349,12,サンラモンバレー,492,0, 55 ,牡,4,福永祐一,,(栗),池江泰寿,(31.8),,,,,先行,ロードカナロア,モンローブロンド,アドマイヤベガ,ロイヤルチャージャー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,11,1349,7,エクレアスパークル,466,-2, 55 ,牡,5,石橋脩,,(美),大和田成,(18.1),,,,,中団,ハーツクライ,プリティカリーナ,"Seeking the Gold",ネイティヴダンサー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,12,1349,2,ミッキーブリランテ,464,+4, 55 ,牡,3,坂井瑠星,,(栗),矢作芳人,(5.1),,,,,中団,ディープブリランテ,エピックラヴ,Dansili,ニアークティック系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,13,1349,9,ソロフレーズ,490,+2, 54 ,牡,4,大野拓弥,,(美),栗田徹,(21.6),,,,,後方,ディープスカイ,パラフレーズ,Pivotal,ニアークティック系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,14,1350,16,サウンドマジック,456,0, 52 ,牝,5,井上敏樹,,(美),和田正一,(362.0),,,,,逃げ,トビーズコーナー,ヘイローマジック,キングヘイロー,ニアークティック系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,15,1350,15,アンブロジオ,454,-8, 56 ,セ,4,池添謙一,,(美),菊沢隆徳,(112.1),,,,,中団,ローズキングダム,アンティフォナ,Songandaprayer,ネイティヴダンサー系
191228,5中9,中山,10,立志ＳＨ･3勝,3勝,ハンデ,３上,混,芝,1600,A,良, 晴 ,16,16,1357,6,ネリッサ,436,+4, 52 ,牝,3,北村宏司,*,(美),勢司和浩,(16.8),,,,,後方,タートルボウル,ポーシア,ディープインパクト,ロイヤルチャージャー系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,１,1561,8,リョウランヒーロー,484,+4, 57 ,牡,5,中越琉世,,(美),小野次郎,2400,3980,11650,6510,58620,中団,カネヒキリ,ヴィジョンサクラ,ウイニングチケット,ナスルーラ系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,２,1563,2,トレンドライン,476,+4, 57 ,牡,5,長谷部駿,,(美),金成貴史,(3.7),3980,11650,6510,58620,中団,カジノドライヴ,ポップチャート,アフリート,ネイティヴダンサー系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,３,1563,3,アルマスティング,484,-2, 56 ,セ,3,山田敬士,,(美),田村康仁,(5.5),,,6510,58620,中団,ヴィクトワールピサ,キャメロンガール,"With Approval",ナスルーラ系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,４,1564,7,ピボットポイント,484,+4, 57 ,牡,4,小林凌大,,(栗),松下武士,(22.7),,,,,中団,ディープインパクト,ペンカナプリンセス,Pivotal,ニアークティック系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,５,1567,9,コロニアルスタイル,466,+2, 55 ,牝,5,坂井瑠星,*,(美),鈴木伸尋,(30.4),,,,,後方,ゴールドアリュール,アーリーアメリカン,"El Corredor",ネイティヴダンサー系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,６,1570,13,テンノサクラコ,498,+12, 55 ,牝,6,石堂響,,(美),小西一男,(96.7),,,,,後方,カネヒキリ,ボーイントンキャニオン,"Gone West",ネイティヴダンサー系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,７,1571,6,シゲルポインター,480,-4, 57 ,牡,5,岩田望来,,(美),蛯名利弘,(13.3),,,,,逃げ,タイキシャトル,シゲルコイヒメ,ストラヴィンスキー,ニアークティック系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,８,1571,12,ワイルドゲーム,498,+8, 57 ,牡,6,菅原明良,,(美),石栗龍彦,(67.6),,,,,ﾏｸﾘ,ハイアーゲーム,コフィーチャン,シンボリクリスエス,ロイヤルチャージャー系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,９,1572,4,オンザロックス,488,+6, 57 ,牡,6,桜井光輔,,(栗),森秀行,(6.4),,,,,後方,サムライハート,ベルモントエルメス,ティンバーカントリー,ネイティヴダンサー系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,10,1574,5,ケイツーリラ,456,+14, 55 ,牝,4,松木大地,*,(美),鈴木伸尋,(10.0),,,,,後方,シンボリクリスエス,ペニーウエイト,ダイワメジャー,ロイヤルチャージャー系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,11,1575,1,ダイシンインディー,534,+4, 56 ,牡,3,西村淳也,,(美),戸田博文,(3.5),,,,,先行,ゴールドアリュール,キャッツ,"Storm Cat",ニアークティック系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,12,1575,10,ホノカ,478,0, 55 ,牝,5,岩本怜,,(美),菊川正達,(45.4),,,,,先行,ロージズインメイ,ヴイプラド,"El Prado",ニアークティック系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,13,1577,11,シゲルヒスイ,488,+6, 56 ,牡,3,服部寿希,,(美),伊藤圭三,(46.4),,,,,中団,ワークフォース,ザデイ,シンボリクリスエス,ロイヤルチャージャー系
191228,5中9,中山,9,ヤングジ･2勝,2勝,定量,３上,混,ダ,1800,,良, 晴 ,14,14,1599,14,クアトレフォイル,496,+2, 57 ,牡,4,木本直,,(美),稲垣幸雄,(159.5),,,,,中団,ルーラーシップ,シャムローグ,ディープインパクト,ロイヤルチャージャー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,１,1544,3,シャドウセッション,524,+6, 56 ,牡,3,三浦皇成,,(美),鹿戸雄一,910,6890,12490,2930,33330,先行,ストロングリターン,アンコールピース,ネオユニヴァース,ロイヤルチャージャー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,２,1552,5,デストロイ,516,+2,54▲,牡,5,菅原明良,,(美),高橋裕,(15.6),6890,12490,2930,33330,中団,キングヘイロー,キーラッキー,ティンバーカントリー,ネイティヴダンサー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,３,1555,1,マックスアン,468,+8, 56 ,牡,3,マーフィ,,(美),大和田成,(1.7),,,2930,33330,ﾏｸﾘ,ネオユニヴァース,ツクバエルドラド,"El Corredor",ネイティヴダンサー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,４,1558,14,エリーキャナル,498,+10,52△,牝,3,斎藤新,,(美),斎藤誠,(154.5),,,,,逃げ,ノヴェリスト,ピュアゴシップ,"Pure Prize",ニアークティック系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,５,1559,7,エコロドリーム,470,+4, 56 ,牡,3,柴田善臣,,(美),岩戸孝樹,(26.7),,,,,後方,ドリームジャーニー,シーエンプレス,ダンスインザダーク,ロイヤルチャージャー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,６,1559,4,アサクサマヤ,490,+8,51▲,牝,3,藤田菜七,,(美),田島俊明,(13.6),,,,,中団,アサクサキングス,マチカネハツシマダ,"Private Account",その他のエクリプス系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,７,1560,2,ドゥエルメス,516,0, 54 ,牝,3,勝浦正樹,,(美),畠山吉宏,(5.1),,,,,先行,スマートファルコン,ベルモントエルメス,ティンバーカントリー,ネイティヴダンサー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,８,1564,10,プレゼンス,496,+10, 57 ,セ,5,吉田豊,,(美),田中博康,(51.5),,,,,後方,ヴィクトワールピサ,インコグニート,"Gone West",ネイティヴダンサー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,９,1567,13,ボルンカズマ,502,+12,54△,牡,3,岩田望来,,(美),松山将樹,(93.6),,,,,中団,ジャスタウェイ,アグネスパサー,エルコンドルパサー,ネイティヴダンサー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,10,1569,15,トゥービーシック,442,+6, 54 ,牝,3,横山和生,,(美),古賀史生,(224.2),,,,,後方,ハービンジャー,ナイキトリック,サクラバクシンオー,ナスルーラ系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,11,1569,9,レセディラローナ,520,-6, 55 ,牝,4,丸田恭介,,(美),奥村武,(37.4),,,,,中団,エンパイアメーカー,ゴールドオアシス,アフリート,ネイティヴダンサー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,12,1577,8,ヒロブラッサム,496,-9, 55 ,牝,4,武藤雅,,(美),大竹正博,(27.1),,,,,中団,ロードカナロア,ラタンバスケット,タイキシャトル,ロイヤルチャージャー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,13,1577,11,コスモエスパーダ,472,+4, 56 ,牡,3,柴田大知,,(美),伊藤大士,(69.2),,,,,後方,レッドスパーダ,コウユーヒカリママ,ロックオブジブラルタル,ニアークティック系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,14,1580,12,カガスター,460,+10,54▲,牡,4,山田敬士,,(美),高市圭二,(87.2),,,,,中団,ローズキングダム,スイリンカ,ワイルドラッシュ,ニアークティック系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,15,1581,6,グラファイト,488,+14, 57 ,牡,4,大野拓弥,,(美),宗像義忠,(17.5),,,,,先行,エイシンフラッシュ,クラリスピンク,ネオユニヴァース,ロイヤルチャージャー系
191228,5中9,中山,8,１勝ｸﾗｽ,1勝,定量,３上,,ダ,1800,,良, 晴 ,16,16,1599,16,トレンドボブ,430,0, 54 ,牝,3,内田博幸,,(美),高橋文雅,(326.3),,,,,後方,キンシャサノキセキ,レッドティムール,シンボリクリスエス,ロイヤルチャージャー系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,１,2046,2,クリノオスマン,456,0, 57 ,セ,5,岩本怜,,(美),伊藤伸一,430,7480,12890,41270,180830,先行,ナカヤマフェスタ,ダービーゾーン,サニーブライアン,ロイヤルチャージャー系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,２,2047,10,ジューンバラード,426,0, 54 ,牝,3,松木大地,,(美),堀井雅広,(30.3),7480,12890,41270,180830,中団,ドリームジャーニー,エアベルヘザー,"Empire Maker",ネイティヴダンサー系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,３,2048,9,ファストライフ,458,+8, 55 ,牝,4,西村淳也,,(美),青木孝文,(23.8),,,41270,180830,中団,スーパーホーネット,トゥファーアウェイ,チチカステナンゴ,ナスルーラ系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,４,2048,7,ギャンブラー,522,+4, 57 ,牡,4,中越琉世,,(美),斎藤誠,(17.3),,,,,後方,ハービンジャー,アイアムマリリン,マンハッタンカフェ,ロイヤルチャージャー系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,５,2048,4,フラッフィーベア,430,+4, 54 ,牝,3,坂井瑠星,,(美),田中清隆,(5.5),,,,,中団,ナカヤマフェスタ,ダイヤモンドギフト,ブライアンズタイム,ロイヤルチャージャー系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,６,2049,1,ウォルフズハウル,468,0, 56 ,牡,3,小林凌大,,(美),栗田徹,(4.2),,,,,先行,ハーツクライ,アークティックシルク,Selkirk,ネイティヴダンサー系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,７,2049,6,ヒドゥンパラメータ,466,+8, 57 ,牡,5,木本直,,(美),宗像義忠,(14.5),,,,,ﾏｸﾘ,ルーラーシップ,プライムアクトレス,エルコンドルパサー,ネイティヴダンサー系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,８,2051,11,イルルーメ,508,+12, 57 ,牡,4,石堂響,*,(美),高市圭二,(45.5),,,,,中団,エイシンフラッシュ,フランチェスカ,ブラックタイアフェアー,ネイティヴダンサー系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,９,2053,12,カラテ,512,+16, 56 ,牡,3,桜井光輔,,(美),高橋祥泰,(102.3),,,,,中団,トゥザグローリー,レディーノパンチ,フレンチデピュティ,ニアークティック系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,10,2053,5,シャイニーピース,498,+6, 57 ,牡,5,岩田望来,,(美),田中剛,(7.7),,,,,中団,ジャングルポケット,コアレスパティオ,トウカイテイオー,トゥルビヨン系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,11,2053,8,マイティウェイ,474,+2, 56 ,牡,3,服部寿希,,(美),高木登,(17.7),,,,,逃げ,ジャスタウェイ,アポロティアラ,パラダイスクリーク,ナスルーラ系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,12,2054,13,タックボーイ,474,-2, 57 ,牡,5,長谷部駿,,(美),小桧山悟,(165.6),,,,,中団,マツリダゴッホ,ゴールドリーフ,ダイナガリバー,ニアークティック系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,13,2054,3,ソイルトゥザソウル,458,+8, 57 ,牡,4,菅原明良,*,(美),高市圭二,(5.5),,,,,中団,ローレルゲレイロ,ローレルディライト,Singspiel,ニアークティック系
191228,5中9,中山,7,ヤングジ･1勝,1勝,定量,３上,混,芝,2000,A,良, 晴 ,14,14,2065,14,スペロラルーチェ,440,+2, 54 ,牝,3,山田敬士,,(美),中野栄治,(255.6),,,,,後方,エスポワールシチー,アエノアビリティー,ヨハネスブルグ,ニアークティック系
