日付,開催,場所,Ｒ,レース名,クラス名,重量種別,年齢限定,限定,芝・ダ,距離,コース区分,馬場状態,天気,頭数,着順,走破タイム,人気,馬名,馬体重,馬体重増減,斤量,性別,年齢,騎手,多頭出し,所属,調教師,単勝配当,馬連,馬単,３連複,３連単,脚質,種牡馬,母馬,母父馬,母父タイプ名
161225,5中9,中山,11,ハッピー1000,1000万,定量,３上,混,芝,1200,A,良, 晴 ,16,11,1102,9,メジャータイフーン,494,+26, 54 ,牝,3,シュミノ,,(美),高柳瑞樹,(33.4),,,,,先行,ダイワメジャー,マザイ,Fasliyev,ニアークティック系
161225,5中9,中山,11,ハッピー1000,1000万,定量,３上,混,芝,1200,A,良, 晴 ,16,12,1103,6,ミエノドリーマー,458,-2, 56 ,牡,3,浜中俊,,(美),国枝栄,(18.3),,,,,先行,アドマイヤムーン,ドリームカムカム,メジロライアン,ニアークティック系
161225,5中9,中山,11,ハッピー1000,1000万,定量,３上,混,芝,1200,A,良, 晴 ,16,13,1103,16,タイキパラドックス,440,0, 57 ,牡,4,荻野琢真,,(栗),寺島良,(103.0),,,,,後方,タイムパラドックス,タイキマフィン,"Devil's Bag",ロイヤルチャージャー系
161225,5中9,中山,11,ハッピー1000,1000万,定量,３上,混,芝,1200,A,良, 晴 ,16,14,1104,8,フレンチイデアル,512,+12, 56 ,牡,3,内田博幸,,(美),伊藤大士,(22.6),,,,,先行,キンシャサノキセキ,イットーフレンチ,フレンチデピュティ,ニアークティック系
161225,5中9,中山,11,ハッピー1000,1000万,定量,３上,混,芝,1200,A,良, 晴 ,16,15,1106,12,キタサンガンバ,482,+4, 56 ,牡,3,石川裕紀,,(美),小笠倫弘,(54.9),,,,,中団,キンシャサノキセキ,ケイアイカミノアシ,ブライアンズタイム,ロイヤルチャージャー系
161225,5中9,中山,11,ハッピー1000,1000万,定量,３上,混,芝,1200,A,良, 晴 ,16,16,1107,15,ゼットフーリ,478,-2, 54 ,牝,3,津村明秀,,(栗),宮徹,(78.6),,,,,先行,ワークフォース,ゼットフウリン,ジャングルポケット,ナスルーラ系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,１,2326,1,サトノダイヤモンド,502,+4, 55 ,牡,3,ルメール,*,(栗),池江泰寿,260,440,770,1050,3940,先行,ディープインパクト,マルペンサ,Orpen,ニアークティック系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,２,2326,2,キタサンブラック,536,0, 57 ,牡,4,武豊,,(栗),清水久詞,(2.7),440,770,1050,3940,先行,ブラックタイド,シュガーハート,サクラバクシンオー,ナスルーラ系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,３,2327,3,ゴールドアクター,498,-6, 57 ,牡,5,吉田隼人,,(美),中川公成,(7.9),,,1050,3940,先行,スクリーンヒーロー,ヘイロンシン,キョウワアリシバ,ネイティヴダンサー系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,４,2329,8,ヤマカツエース,508,+4, 57 ,牡,4,池添謙一,,(栗),池添兼雄,(32.6),,,,,後方,キングカメハメハ,ヤマカツマリリン,グラスワンダー,ロイヤルチャージャー系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,５,2330,7,ミッキークイーン,434,-8, 55 ,牝,4,浜中俊,*,(栗),池江泰寿,(21.9),,,,,中団,ディープインパクト,ミュージカルウェイ,"Gold Away",ニアークティック系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,６,2331,5,シュヴァルグラン,484,+2, 57 ,牡,4,福永祐一,*,(栗),友道康夫,(16.2),,,,,中団,ハーツクライ,ハルーワスウィート,Machiavellian,ネイティヴダンサー系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,７,2333,10,アルバート,472,0, 57 ,牡,5,戸崎圭太,,(美),堀宣行,(68.0),,,,,後方,アドマイヤドン,フォルクローレ,ダンスインザダーク,ロイヤルチャージャー系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,８,2334,4,サウンズオブアース,506,+4, 57 ,牡,5,Ｍ．デム,,(栗),藤岡健一,(8.7),,,,,中団,ネオユニヴァース,ファーストバイオリン,"Dixieland Band",ニアークティック系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,９,2334,11,デニムアンドルビー,444,0, 55 ,牝,6,バルザロ,,(栗),角居勝彦,(71.0),,,,,中団,ディープインパクト,ベネンシアドール,キングカメハメハ,ネイティヴダンサー系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,10,2336,6,マリアライト,436,+4, 55 ,牝,5,蛯名正義,,(美),久保田貴,(19.3),,,,,後方,ディープインパクト,クリソプレーズ,エルコンドルパサー,ネイティヴダンサー系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,11,2336,9,アドマイヤデウス,490,+14, 57 ,牡,5,岩田康誠,,(栗),橋田満,(51.5),,,,,中団,アドマイヤドン,ロイヤルカード,サンデーサイレンス,ロイヤルチャージャー系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,12,2341,15,ヒットザターゲット,520,+4, 57 ,牡,8,田辺裕信,,(栗),加藤敬二,(189.6),,,,,後方,キングカメハメハ,ラティール,タマモクロス,ナスルーラ系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,13,2348,13,サトノノブレス,510,-2, 57 ,牡,6,シュミノ,*,(栗),池江泰寿,(155.2),,,,,中団,ディープインパクト,クライウィズジョイ,トニービン,ナスルーラ系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,14,2349,16,ムスカテール,492,+2, 57 ,牡,8,中谷雄太,*,(栗),友道康夫,(202.3),,,,,後方,マヤノトップガン,シェリール,サンデーサイレンス,ロイヤルチャージャー系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,15,2350,12,マルターズアポジー,536,+8, 57 ,牡,4,武士沢友,,(美),堀井雅広,(83.1),,,,,逃げ,ゴスホークケン,マルターズヒート,"Old Trieste",ナスルーラ系
161225,5中9,中山,10,有馬記念G1,Ｇ１,定量,３上,国,芝,2500,A,良, 晴 ,16,16,2356,14,サムソンズプライド,484,0, 57 ,牡,6,横山典弘,,(美),杉浦宏昭,(180.3),,,,,後方,メイショウサムソン,フェザーレイ,エルコンドルパサー,ネイティヴダンサー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,１,2013,1,レイデオロ,476,0, 55 ,牡,2,ルメール,,(美),藤沢和雄,150,2380,2670,3600,15250,中団,キングカメハメハ,ラドラーダ,シンボリクリスエス,ロイヤルチャージャー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,２,2015,8,マイネルスフェーン,438,0, 55 ,牡,2,シュミノ,,(美),手塚貴久,(47.3),2380,2670,3600,15250,中団,ステイゴールド,マイネジャーダ,"Jade Robbery",ネイティヴダンサー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,３,2017,2,グローブシアター,432,-6, 55 ,牡,2,福永祐一,,(栗),角居勝彦,(5.3),,,3600,15250,中団,キングカメハメハ,シーザリオ,スペシャルウィーク,ロイヤルチャージャー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,４,2018,6,ベストリゾート,472,+8, 55 ,牡,2,北村宏司,,(美),木村哲也,(22.1),,,,,後方,ハービンジャー,ガラディナー,サンデーサイレンス,ロイヤルチャージャー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,５,2018,3,サングレーザー,474,+2, 55 ,牡,2,武豊,,(栗),浅見秀一,(9.2),,,,,先行,ディープインパクト,マンティスハント,"Deputy Minister",ニアークティック系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,６,2019,7,メリオラ,416,-2, 55 ,牡,2,蛯名正義,,(栗),中竹和也,(37.8),,,,,先行,"Giant's Causeway","Stop Traffic","Cure the Blues",ロイヤルチャージャー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,７,2019,10,ビルズトレジャー,472,0, 54 ,牝,2,田中勝春,,(美),田中剛,(110.4),,,,,後方,ダノンシャンティ,メジロヒラリー,エルコンドルパサー,ネイティヴダンサー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,８,2023,13,ディアシューター,502,-4, 55 ,牡,2,大野拓弥,,(美),高木登,(152.5),,,,,先行,サムライハート,ナムラクロシェット,Miswaki,ネイティヴダンサー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,９,2023,4,コスモス,446,-5, 55 ,牡,2,柴田大知,,[地],河津裕昭,(12.0),,,,,先行,フリオーソ,カーラ,ゴールドアリュール,ロイヤルチャージャー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,10,2024,14,ショワドゥロワ,494,0, 55 ,牡,2,バルザロ,,(美),鹿戸雄一,(154.3),,,,,後方,マンハッタンカフェ,グッドチョイス,フレンチデピュティ,ニアークティック系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,11,2025,5,アドマイヤウイナー,504,+4, 55 ,牡,2,Ｍ．デム,,(栗),須貝尚介,(12.7),,,,,先行,ワークフォース,ソングバード,ダンスインザダーク,ロイヤルチャージャー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,12,2031,9,エンドゲーム,492,+2, 55 ,牡,2,戸崎圭太,,(栗),安田隆行,(57.1),,,,,中団,キングズベスト,タイキクラリティ,スペシャルウィーク,ロイヤルチャージャー系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,13,2035,11,ニシノアップルパイ,472,-4, 55 ,牡,2,内田博幸,,(美),中舘英二,(114.9),,,,,逃げ,リーチザクラウン,アップルトウショウ,アンバーシヤダイ,ニアークティック系
161225,5中9,中山,9,ホープフG2,Ｇ２,馬齢,２歳,国,芝,2000,A,良, 晴 ,14,14,2052,12,ミスディレクション,494,0, 55 ,牡,2,浜中俊,,(栗),加藤敬二,(117.8),,,,,先行,ミスキャスト,スウィフトオブフライト,"Sky Classic",ニアークティック系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,１,1113,1,レッドゲルニカ,550,-4, 56 ,牡,3,北村宏司,,(美),藤沢和雄,200,1150,1580,4590,13500,先行,カジノドライヴ,エポカブラヴァ,"Point Given",ネイティヴダンサー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,２,1113,5,ニットウスバル,524,+10, 57 ,牡,4,岩田康誠,*,(美),高橋文雅,(12.5),1150,1580,4590,13500,後方,フォーティナイナーズサン,エイシンサーメット,エイシンサンディ,ロイヤルチャージャー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,３,1114,6,ベック,500,0, 57 ,牡,5,横山典弘,,(栗),牧浦充徳,(19.5),,,4590,13500,中団,アグネスデジタル,マチカネベニザクラ,"Royal Academy",ニアークティック系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,４,1114,4,ガンジー,500,0, 57 ,牡,5,戸崎圭太,,(栗),宮本博,(9.7),,,,,後方,アグネスデジタル,レインボークイーン,リンドシェーバー,ネイティヴダンサー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,５,1114,2,アールプロセス,518,+10, 57 ,牡,5,ルメール,,(美),萩原清,(6.0),,,,,中団,ネオユニヴァース,マチカネハツシマダ,"Private Account",その他のエクリプス系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,６,1116,3,ドリームドルチェ,506,+6, 57 ,牡,4,野中悠太,,(美),根本康広,(6.5),,,,,先行,マイネルラヴ,オリジナルデザート,リアルシヤダイ,ロイヤルチャージャー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,７,1117,7,ヴァーノン,516,-2, 57 ,牡,5,浜中俊,*,(美),高橋文雅,(23.7),,,,,逃げ,サウスヴィグラス,エイシンサーメット,エイシンサンディ,ロイヤルチャージャー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,８,1118,9,ゲマインシャフト,530,+20, 57 ,牡,6,内田博幸,*,(美),伊藤大士,(29.5),,,,,中団,ファルブラヴ,スプリングアマイン,タヤスツヨシ,ロイヤルチャージャー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,９,1118,11,リバーソウル,468,0, 57 ,牡,5,柴田善臣,,(栗),浅見秀一,(36.2),,,,,中団,ネオユニヴァース,ソニンク,Machiavellian,ネイティヴダンサー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,10,1118,10,ヒカリマサムネ,468,+2, 57 ,牡,6,江田照男,,(美),池上昌弘,(31.9),,,,,中団,アグネスデジタル,ヒカリブラッシア,ヒカリバオー,ネイティヴダンサー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,11,1120,15,イーグルカザン,538,+4, 57 ,牡,8,丸山元気,*,(美),伊藤大士,(262.1),,,,,後方,イーグルカフェ,ユウジンカザン,ジェネラス,ニアークティック系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,12,1124,12,キープレイヤー,522,-2, 55 ,牝,5,松岡正海,,(美),手塚貴久,(66.2),,,,,先行,メイショウボーラー,ニイガッタメール,シンボリクリスエス,ロイヤルチャージャー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,13,1124,13,ガッサンプレイ,494,+22, 57 ,牡,6,杉原誠人,,(美),鈴木伸尋,(165.7),,,,,後方,アルカセット,オウシュウフリート,コロナドズクエスト,ネイティヴダンサー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,14,1128,14,テイクファイア,480,0, 57 ,牡,6,津村明秀,,(栗),湯窪幸雄,(227.7),,,,,先行,サウスヴィグラス,テイクザケイク,スキャン,ネイティヴダンサー系
161225,5中9,中山,8,フェアウ1600,1600万,定量,３上,混,ダ,1200,,稍, 晴 ,15,15,1141,8,ヨシオ,466,-4, 56 ,牡,3,バルザロ,,(栗),森秀行,(25.0),,,,,後方,ヨハネスブルグ,フローラルホーム,ケイムホーム,ネイティヴダンサー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,１,2339,2,ステイパーシスト,432,+6, 53 ,牡,3,吉田豊,,(美),尾関知人,560,1790,3230,3490,17250,先行,ステイゴールド,ロマンシエール,アグネスデジタル,ネイティヴダンサー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,２,2339,1,ブライトバローズ,494,+10, 57 ,牡,4,ルメール,,(美),堀宣行,(4.3),1790,3230,3490,17250,中団,キングカメハメハ,ジェダイト,サンデーサイレンス,ロイヤルチャージャー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,３,2341,4,ステイブラビッシモ,464,+6, 54 ,牡,3,田辺裕信,,(美),久保田貴,(6.5),,,3490,17250,後方,ステイゴールド,スイートフラッグ,Kingmambo,ネイティヴダンサー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,４,2342,11,ウインヴォラーレ,460,+4, 53 ,牡,3,松岡正海,,(美),手塚貴久,(34.2),,,,,逃げ,ステイゴールド,コスモチェーロ,"Fusaichi Pegasus",ネイティヴダンサー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,５,2343,12,エニグマバリエート,486,+2, 55 ,牡,4,浜中俊,,(美),戸田博文,(35.5),,,,,先行,ハーツクライ,ティエッチグレース,Capote,ナスルーラ系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,６,2344,9,プレイヤーハウス,458,+4, 54 ,牡,4,岩田康誠,,(美),大和田成,(21.2),,,,,後方,オペラハウス,クインズプレイヤー,トウカイテイオー,トゥルビヨン系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,７,2345,7,フジマサエンペラー,506,+10, 56 ,セ,7,田中勝春,,(美),菊川正達,(15.0),,,,,中団,シンボリクリスエス,チューニー,サンデーサイレンス,ロイヤルチャージャー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,８,2347,6,タケルラムセス,480,+6, 55 ,牡,4,北村宏司,,(美),田村康仁,(14.2),,,,,中団,キングカメハメハ,ヒシピナクル,Theatrical,ニアークティック系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,９,2347,8,デルマサリーチャン,486,+8, 52 ,牝,5,Ｍ．デム,*,(美),堀井雅広,(17.6),,,,,ﾏｸﾘ,ホワイトマズル,ローザロッサ,ダンスインザダーク,ロイヤルチャージャー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,10,2347,14,スパーブデイ,536,+14, 54 ,牡,5,武豊,*,(美),堀井雅広,(47.3),,,,,先行,アポインテッドデイ,マルターズスパーブ,"With Approval",ナスルーラ系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,11,2351,16,マイネルカレッツァ,530,+8, 55 ,牡,4,丹内祐次,,(美),中舘英二,(58.9),,,,,中団,ステイゴールド,ポップコーンプリンセス,"Old Trieste",ナスルーラ系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,12,2351,13,エクストレミティー,508,+2, 54 ,牡,5,吉田隼人,,(美),加藤征弘,(41.7),,,,,中団,ハーツクライ,エクソセット,"Deposit Ticket",ニアークティック系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,13,2351,10,デバイスドライバー,534,+6, 54 ,牡,4,丸田恭介,,(美),宗像義忠,(27.5),,,,,後方,ハーツクライ,カツラドライバー,ニホンピロウイナー,ロイヤルチャージャー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,14,2354,5,コスモジャーベ,470,+4, 55 ,牡,3,柴田大知,,(美),和田雄二,(9.2),,,,,中団,ソングオブウインド,モルフェキイ,モルフェデスペクタ,ニアークティック系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,15,2360,15,クラシックエース,440,+2, 55 ,牡,4,石川裕紀,,(美),木村哲也,(48.9),,,,,後方,ハービンジャー,ネオクラシック,サンデーサイレンス,ロイヤルチャージャー系
161225,5中9,中山,7,グッドＨ1000,1000万,ハンデ,３上,混,芝,2500,A,良, 晴 ,16,16,2362,3,メゾンリー,484,0, 55 ,牡,3,横山典弘,,(美),大竹正博,(6.0),,,,,後方,アサクサキングス,ハッシュバンバン,Kaldoun,ナスルーラ系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,１,1549,2,パイロキネシスト,484,+2, 57 ,牡,4,蛯名正義,,(美),藤原辰雄,500,1510,2900,2680,16110,先行,パイロ,グランドホイッスル,シアトルスズカ,ニアークティック系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,２,1551,4,レオニーズ,504,+6, 57 ,牡,5,吉田豊,,(美),小島茂之,(5.7),1510,2900,2680,16110,中団,ネオユニヴァース,ミスアナレオ,Alzao,ニアークティック系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,３,1551,3,カズノテイオー,478,+6, 56 ,牡,3,大野拓弥,*,(美),田村康仁,(5.4),,,2680,16110,後方,エンパイアメーカー,イットーイチバン,ディープインパクト,ロイヤルチャージャー系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,４,1555,5,コスモボアソルテ,504,0, 57 ,牡,4,柴田大知,,(美),蛯名利弘,(6.8),,,,,中団,シルバーチャーム,アイラブユーモア,ジェイドロバリー,ネイティヴダンサー系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,５,1556,1,タニガワ,476,+2, 56 ,牡,3,戸崎圭太,,(美),小桧山悟,(4.0),,,,,先行,マーベラスサンデー,ブロードスマイル,ブライアンズタイム,ロイヤルチャージャー系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,６,1558,6,マイティ,456,-10,53▲,セ,3,藤田菜七,,(美),根本康広,(11.5),,,,,中団,ディープスカイ,シェルシーカー,Machiavellian,ネイティヴダンサー系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,７,1563,7,アップルハウス,470,+12,55△,牡,6,木幡巧也,,(美),松山将樹,(15.4),,,,,先行,アジュディケーティング,アジアンプリンセス,"Giant's Causeway",ニアークティック系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,８,1564,9,ニシノファルコン,470,+10, 56 ,牡,3,大庭和弥,,(美),高橋文雅,(49.4),,,,,中団,フォーティナイナーズサン,ヴィーガズヘイロー,アドマイヤベガ,ロイヤルチャージャー系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,９,1566,12,コスモナチュラル,508,+27, 57 ,牡,5,丹内祐次,,(美),黒岩陽一,(97.1),,,,,中団,"Pure Prize",Estilhaam,Gulch,ネイティヴダンサー系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,10,1568,8,ボルドネス,498,+6, 57 ,セ,4,シュミノ,,(美),大竹正博,(15.5),,,,,中団,ハーツクライ,エンプレスティアラ,クロフネ,ニアークティック系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,11,1568,14,ダンガンコゾウ,506,+2, 57 ,牡,4,内田博幸,,(美),高橋義博,(171.1),,,,,後方,タイムパラドックス,タマヒカル,パラダイスクリーク,ナスルーラ系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,12,1571,16,ミラクルナイト,478,+14, 57 ,牡,4,上野翔,,(美),柴田政人,(312.4),,,,,後方,ローエングリン,エーピーモモ,ダンスインザダーク,ロイヤルチャージャー系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,13,1572,10,ジュガンティーヤ,536,+18,56☆,牡,5,石川裕紀,,(美),杉浦宏昭,(51.6),,,,,逃げ,サウスヴィグラス,プライムウィッシュ,シンボリクリスエス,ロイヤルチャージャー系
161225,5中9,中山,6,500万下,500万,定量,３上,混,ダ,1800,,稍, 晴 ,16,14,1574,15,カラダロマン,472,-13, 57 ,牡,4,江田勇亮,*,(美),田村康仁,(255.1),,,,,後方,スズカマンボ,カルナアヴァンセ,キングヘイロー,ニアークティック系
